run_key,true,pred,cas,hitk,cos_to_cn,cos_to_mci,cos_to_ad
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.286012,0.400000,0.993343,0.994300,0.992615
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.286713,0.400000,0.981396,0.980946,0.970743
Ours (Atlas+AnatDist)__seed486__fold1,2,1,0.284021,0.400000,0.990312,0.990474,0.981780
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.310477,0.600000,0.966863,0.965857,0.957276
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.289862,0.200000,0.988162,0.987028,0.967990
Ours (Atlas+AnatDist)__seed486__fold1,1,0,0.285898,0.400000,0.989010,0.988854,0.975708
Ours (Atlas+AnatDist)__seed486__fold1,1,2,0.275005,0.000000,0.991468,0.993489,0.996494
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.299709,0.600000,0.982341,0.982836,0.981331
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.286429,0.400000,0.986939,0.986956,0.978466
Ours (Atlas+AnatDist)__seed486__fold1,2,2,0.291864,0.400000,0.982505,0.984742,0.992451
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.276001,0.200000,0.979194,0.978605,0.963785
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.288767,0.400000,0.988961,0.989461,0.986939
Ours (Atlas+AnatDist)__seed486__fold1,1,0,0.288397,0.200000,0.982150,0.980499,0.957904
Ours (Atlas+AnatDist)__seed486__fold1,1,0,0.289256,0.400000,0.988421,0.988678,0.979972
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.290627,0.400000,0.980902,0.980025,0.966065
Ours (Atlas+AnatDist)__seed486__fold1,2,1,0.280366,0.200000,0.989287,0.989877,0.983090
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.285226,0.400000,0.983750,0.982982,0.968238
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.292183,0.400000,0.988301,0.989221,0.988466
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.285824,0.400000,0.990706,0.991160,0.982124
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.287547,0.200000,0.985991,0.984801,0.965472
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.285197,0.200000,0.989167,0.988757,0.975288
Ours (Atlas+AnatDist)__seed486__fold1,1,2,0.272721,0.000000,0.992057,0.993724,0.994570
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.297926,0.400000,0.981790,0.982339,0.974204
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.308052,0.400000,0.976567,0.975435,0.961563
Ours (Atlas+AnatDist)__seed486__fold1,1,0,0.288559,0.200000,0.983896,0.982877,0.965665
Ours (Atlas+AnatDist)__seed486__fold1,2,2,0.269696,0.000000,0.992664,0.994323,0.994384
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.289596,0.400000,0.980579,0.979211,0.957099
Ours (Atlas+AnatDist)__seed486__fold1,1,0,0.285348,0.200000,0.993415,0.993921,0.986871
Ours (Atlas+AnatDist)__seed486__fold1,1,0,0.277650,0.200000,0.989263,0.990445,0.987221
Ours (Atlas+AnatDist)__seed486__fold1,0,0,0.292684,0.200000,0.980350,0.978846,0.956434
Ours (Atlas+AnatDist)__seed486__fold1,0,1,0.277723,0.200000,0.989450,0.989803,0.981728
Ours (Atlas+AnatDist)__seed486__fold1,1,2,0.280030,0.200000,0.989911,0.991712,0.995928
Ours (Atlas+AnatDist)__seed486__fold1,0,1,0.295118,0.400000,0.984619,0.983944,0.971961
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.281665,0.200000,0.981440,0.980533,0.963830
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.276206,0.200000,0.987654,0.988490,0.984598
Ours (Atlas+AnatDist)__seed486__fold1,1,2,0.260117,0.000000,0.991243,0.992600,0.989557
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.282648,0.200000,0.981878,0.981813,0.974172
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.299953,0.400000,0.977277,0.976890,0.970135
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.282329,0.400000,0.991874,0.992448,0.987324
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.278437,0.200000,0.981558,0.980893,0.965526
Ours (Atlas+AnatDist)__seed486__fold1,1,0,0.284240,0.400000,0.981220,0.982386,0.983385
Ours (Atlas+AnatDist)__seed486__fold1,1,0,0.290175,0.400000,0.985449,0.985073,0.971763
Ours (Atlas+AnatDist)__seed486__fold1,1,0,0.292419,0.400000,0.993698,0.994076,0.988012
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.275504,0.200000,0.988497,0.989218,0.983032
Ours (Atlas+AnatDist)__seed486__fold1,0,2,0.277729,0.000000,0.991908,0.993841,0.997089
Ours (Atlas+AnatDist)__seed486__fold1,2,2,0.278760,0.000000,0.985969,0.988251,0.994207
Ours (Atlas+AnatDist)__seed486__fold1,1,1,0.274953,0.400000,0.978799,0.979381,0.975293
Ours (Atlas+AnatDist)__seed486__fold1,1,0,0.313196,0.600000,0.973595,0.972936,0.963033
Ours (Atlas+AnatDist)__seed486__fold1,1,2,0.268539,0.000000,0.992372,0.993989,0.993295
Ours (Atlas+AnatDist)__seed486__fold2,2,2,0.312853,0.600000,0.972435,0.975645,0.992048
Ours (Atlas+AnatDist)__seed486__fold2,0,0,0.270622,0.000000,0.992983,0.994378,0.989472
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.261001,0.000000,0.991041,0.992206,0.984951
Ours (Atlas+AnatDist)__seed486__fold2,2,2,0.300490,0.400000,0.982458,0.984990,0.995353
Ours (Atlas+AnatDist)__seed486__fold2,0,0,0.282174,0.200000,0.991086,0.992689,0.992260
Ours (Atlas+AnatDist)__seed486__fold2,0,1,0.248925,0.000000,0.986846,0.988600,0.984374
Ours (Atlas+AnatDist)__seed486__fold2,1,0,0.267676,0.200000,0.991010,0.992745,0.991432
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.246764,0.000000,0.978639,0.980713,0.980169
Ours (Atlas+AnatDist)__seed486__fold2,0,0,0.278907,0.000000,0.987154,0.989164,0.995623
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.251598,0.000000,0.986522,0.988159,0.984214
Ours (Atlas+AnatDist)__seed486__fold2,2,2,0.296921,0.400000,0.980708,0.983611,0.997092
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.253829,0.000000,0.983358,0.984984,0.981248
Ours (Atlas+AnatDist)__seed486__fold2,0,2,0.283173,0.400000,0.989480,0.991790,0.998242
Ours (Atlas+AnatDist)__seed486__fold2,1,0,0.252664,0.000000,0.988348,0.989191,0.979238
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.264225,0.200000,0.988877,0.991138,0.992381
Ours (Atlas+AnatDist)__seed486__fold2,0,0,0.254075,0.000000,0.977829,0.980095,0.982416
Ours (Atlas+AnatDist)__seed486__fold2,2,2,0.319485,0.400000,0.960100,0.963284,0.981447
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.239270,0.000000,0.982759,0.984385,0.978538
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.273447,0.200000,0.991692,0.993369,0.991743
Ours (Atlas+AnatDist)__seed486__fold2,0,0,0.247762,0.000000,0.984483,0.985694,0.978298
Ours (Atlas+AnatDist)__seed486__fold2,0,1,0.255467,0.000000,0.986463,0.987785,0.981635
Ours (Atlas+AnatDist)__seed486__fold2,0,0,0.257447,0.000000,0.990555,0.991396,0.984908
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.234911,0.000000,0.972056,0.974052,0.970028
Ours (Atlas+AnatDist)__seed486__fold2,0,2,0.279814,0.200000,0.991753,0.993177,0.993119
Ours (Atlas+AnatDist)__seed486__fold2,0,1,0.273500,0.400000,0.988557,0.989891,0.983248
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.257101,0.000000,0.989823,0.991065,0.983047
Ours (Atlas+AnatDist)__seed486__fold2,2,1,0.245191,0.000000,0.986473,0.987878,0.979967
Ours (Atlas+AnatDist)__seed486__fold2,0,0,0.259966,0.000000,0.989705,0.991050,0.986839
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.261398,0.000000,0.987191,0.989203,0.988173
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.286050,0.400000,0.983669,0.985297,0.981992
Ours (Atlas+AnatDist)__seed486__fold2,0,1,0.245465,0.000000,0.981785,0.983653,0.981113
Ours (Atlas+AnatDist)__seed486__fold2,0,0,0.265286,0.200000,0.986704,0.988408,0.984696
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.250081,0.000000,0.985507,0.987469,0.985729
Ours (Atlas+AnatDist)__seed486__fold2,0,0,0.271161,0.200000,0.980812,0.983185,0.989397
Ours (Atlas+AnatDist)__seed486__fold2,1,2,0.310741,0.600000,0.983547,0.985961,0.994754
Ours (Atlas+AnatDist)__seed486__fold2,1,0,0.252380,0.000000,0.983535,0.985216,0.984659
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.254055,0.000000,0.986512,0.988559,0.988439
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.275702,0.200000,0.990127,0.992039,0.992780
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.269954,0.200000,0.989379,0.990791,0.984831
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.270204,0.000000,0.992873,0.994681,0.994671
Ours (Atlas+AnatDist)__seed486__fold2,1,0,0.284177,0.400000,0.989142,0.990943,0.989776
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.257357,0.000000,0.990772,0.992369,0.987884
Ours (Atlas+AnatDist)__seed486__fold2,1,2,0.279136,0.000000,0.990529,0.992690,0.997364
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.257475,0.000000,0.989342,0.991254,0.990623
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.236354,0.000000,0.978322,0.979780,0.971384
Ours (Atlas+AnatDist)__seed486__fold2,0,1,0.263137,0.000000,0.991927,0.993762,0.990084
Ours (Atlas+AnatDist)__seed486__fold2,2,1,0.257849,0.200000,0.986554,0.988715,0.987657
Ours (Atlas+AnatDist)__seed486__fold2,1,0,0.254733,0.000000,0.981406,0.983222,0.979633
Ours (Atlas+AnatDist)__seed486__fold2,1,2,0.293911,0.400000,0.988482,0.990787,0.998020
Ours (Atlas+AnatDist)__seed486__fold2,1,1,0.269413,0.200000,0.991137,0.992508,0.988259
Ours (Atlas+AnatDist)__seed486__fold3,2,1,0.270218,0.200000,0.985879,0.984812,0.961272
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.263484,0.200000,0.971226,0.968457,0.933167
Ours (Atlas+AnatDist)__seed486__fold3,1,0,0.283256,0.200000,0.976576,0.974178,0.936693
Ours (Atlas+AnatDist)__seed486__fold3,2,2,0.256146,0.200000,0.896283,0.901305,0.937594
Ours (Atlas+AnatDist)__seed486__fold3,0,1,0.254271,0.200000,0.962608,0.959428,0.914319
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.275637,0.200000,0.995132,0.994542,0.975221
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.261436,0.200000,0.966213,0.963236,0.916806
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.271005,0.200000,0.997125,0.996911,0.979990
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.283973,0.200000,0.996961,0.996799,0.983853
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.281986,0.400000,0.991659,0.990693,0.969833
Ours (Atlas+AnatDist)__seed486__fold3,2,2,0.291150,0.200000,0.945457,0.948464,0.970308
Ours (Atlas+AnatDist)__seed486__fold3,1,0,0.275858,0.200000,0.988642,0.987171,0.960586
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.283294,0.200000,0.991419,0.990906,0.969806
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.269880,0.200000,0.994333,0.993793,0.972288
Ours (Atlas+AnatDist)__seed486__fold3,1,2,0.292330,0.200000,0.906386,0.910508,0.945612
Ours (Atlas+AnatDist)__seed486__fold3,0,1,0.267756,0.200000,0.992524,0.991287,0.964114
Ours (Atlas+AnatDist)__seed486__fold3,2,1,0.283273,0.200000,0.995051,0.995977,0.991342
Ours (Atlas+AnatDist)__seed486__fold3,1,2,0.286171,0.200000,0.983724,0.985989,0.995115
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.279925,0.200000,0.990192,0.991767,0.992200
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.274824,0.200000,0.988299,0.987249,0.963448
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.280209,0.200000,0.990129,0.988360,0.959771
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.270122,0.200000,0.961922,0.959042,0.921246
Ours (Atlas+AnatDist)__seed486__fold3,1,0,0.273341,0.200000,0.971681,0.969581,0.934986
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.287568,0.200000,0.984128,0.982908,0.956775
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.279446,0.200000,0.987180,0.987096,0.973468
Ours (Atlas+AnatDist)__seed486__fold3,1,0,0.275899,0.200000,0.984877,0.984363,0.960421
Ours (Atlas+AnatDist)__seed486__fold3,2,2,0.276537,0.200000,0.955474,0.958232,0.972868
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.284000,0.200000,0.996025,0.995294,0.977833
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.284691,0.400000,0.991237,0.991733,0.987035
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.285686,0.400000,0.995811,0.995464,0.980854
Ours (Atlas+AnatDist)__seed486__fold3,0,1,0.266095,0.200000,0.987329,0.986539,0.959638
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.278353,0.200000,0.996611,0.996722,0.983620
Ours (Atlas+AnatDist)__seed486__fold3,1,0,0.258139,0.200000,0.971290,0.968228,0.923537
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.270937,0.200000,0.981328,0.978757,0.940607
Ours (Atlas+AnatDist)__seed486__fold3,1,2,0.285386,0.200000,0.964847,0.967212,0.982205
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.285611,0.200000,0.979299,0.981380,0.990156
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.263326,0.200000,0.987647,0.986172,0.954186
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.268608,0.200000,0.950954,0.946331,0.894260
Ours (Atlas+AnatDist)__seed486__fold3,1,2,0.286897,0.200000,0.974424,0.976355,0.987130
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.279688,0.200000,0.991109,0.989874,0.967312
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.269663,0.200000,0.990469,0.989326,0.963877
Ours (Atlas+AnatDist)__seed486__fold3,1,0,0.278342,0.200000,0.994635,0.994015,0.975741
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.255741,0.200000,0.977640,0.975070,0.933545
Ours (Atlas+AnatDist)__seed486__fold3,1,2,0.291678,0.200000,0.966598,0.969158,0.984719
Ours (Atlas+AnatDist)__seed486__fold3,1,2,0.279092,0.200000,0.972891,0.976137,0.992859
Ours (Atlas+AnatDist)__seed486__fold3,0,0,0.270498,0.200000,0.982908,0.980684,0.948370
Ours (Atlas+AnatDist)__seed486__fold3,2,1,0.258719,0.200000,0.990245,0.988670,0.959330
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.278997,0.200000,0.992418,0.993326,0.989812
Ours (Atlas+AnatDist)__seed486__fold3,1,1,0.264784,0.200000,0.993188,0.992171,0.967720
Ours (Atlas+AnatDist)__seed486__fold3,1,0,0.276187,0.200000,0.995717,0.995735,0.981280
Ours (Atlas+AnatDist)__seed486__fold4,2,2,0.283587,0.400000,0.970762,0.973826,0.992202
Ours (Atlas+AnatDist)__seed486__fold4,0,0,0.281020,0.200000,0.987766,0.987365,0.973208
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.253540,0.200000,0.970429,0.969327,0.941115
Ours (Atlas+AnatDist)__seed486__fold4,2,2,0.293486,0.400000,0.966822,0.970092,0.991629
Ours (Atlas+AnatDist)__seed486__fold4,0,2,0.277711,0.200000,0.955879,0.959662,0.983141
Ours (Atlas+AnatDist)__seed486__fold4,0,0,0.271738,0.200000,0.984905,0.984863,0.968603
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.265981,0.400000,0.983240,0.983618,0.969158
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.248646,0.200000,0.967433,0.966128,0.931538
Ours (Atlas+AnatDist)__seed486__fold4,0,0,0.257564,0.200000,0.968421,0.966681,0.935274
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.270697,0.200000,0.992092,0.992953,0.986787
Ours (Atlas+AnatDist)__seed486__fold4,2,2,0.275921,0.200000,0.969163,0.972557,0.991187
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.280666,0.200000,0.979878,0.979914,0.966771
Ours (Atlas+AnatDist)__seed486__fold4,0,0,0.283926,0.200000,0.992198,0.991720,0.976269
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.270302,0.000000,0.991931,0.993115,0.988476
Ours (Atlas+AnatDist)__seed486__fold4,1,2,0.279157,0.200000,0.988464,0.990520,0.996687
Ours (Atlas+AnatDist)__seed486__fold4,0,0,0.268122,0.200000,0.976953,0.977006,0.960672
Ours (Atlas+AnatDist)__seed486__fold4,2,2,0.284055,0.200000,0.978955,0.981452,0.994924
Ours (Atlas+AnatDist)__seed486__fold4,1,2,0.274984,0.200000,0.959884,0.963597,0.985592
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.253426,0.200000,0.981236,0.980039,0.954054
Ours (Atlas+AnatDist)__seed486__fold4,0,2,0.278289,0.200000,0.982574,0.984799,0.995576
Ours (Atlas+AnatDist)__seed486__fold4,0,0,0.277480,0.200000,0.990136,0.989592,0.972786
Ours (Atlas+AnatDist)__seed486__fold4,0,2,0.281243,0.200000,0.989962,0.991401,0.995104
Ours (Atlas+AnatDist)__seed486__fold4,1,0,0.265235,0.200000,0.977465,0.976265,0.949951
Ours (Atlas+AnatDist)__seed486__fold4,0,0,0.282007,0.200000,0.990472,0.990112,0.978559
Ours (Atlas+AnatDist)__seed486__fold4,0,0,0.269405,0.200000,0.987786,0.987278,0.966902
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.267728,0.200000,0.990786,0.991313,0.980811
Ours (Atlas+AnatDist)__seed486__fold4,2,2,0.292869,0.200000,0.944730,0.949171,0.976553
Ours (Atlas+AnatDist)__seed486__fold4,0,1,0.254736,0.200000,0.980926,0.980443,0.957348
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.291960,0.400000,0.985577,0.984739,0.967782
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.270968,0.400000,0.987412,0.988801,0.987648
Ours (Atlas+AnatDist)__seed486__fold4,0,0,0.277012,0.200000,0.991504,0.991293,0.975750
Ours (Atlas+AnatDist)__seed486__fold4,0,1,0.266652,0.200000,0.983032,0.982979,0.967155
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.266752,0.200000,0.991141,0.991720,0.982745
Ours (Atlas+AnatDist)__seed486__fold4,0,0,0.272885,0.200000,0.988313,0.988131,0.971557
Ours (Atlas+AnatDist)__seed486__fold4,1,2,0.281065,0.200000,0.981816,0.984307,0.995622
Ours (Atlas+AnatDist)__seed486__fold4,1,2,0.280076,0.200000,0.978498,0.981120,0.993792
Ours (Atlas+AnatDist)__seed486__fold4,1,2,0.274507,0.200000,0.981050,0.983053,0.991088
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.260675,0.200000,0.980830,0.980067,0.955176
Ours (Atlas+AnatDist)__seed486__fold4,1,0,0.273844,0.200000,0.981570,0.980938,0.962729
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.261359,0.200000,0.979429,0.979203,0.960593
Ours (Atlas+AnatDist)__seed486__fold4,1,2,0.278370,0.200000,0.984293,0.986597,0.996005
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.281907,0.400000,0.974776,0.973539,0.948449
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.265444,0.200000,0.984218,0.983799,0.963903
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.276845,0.400000,0.993120,0.994015,0.989041
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.258219,0.200000,0.990042,0.989571,0.973513
Ours (Atlas+AnatDist)__seed486__fold4,0,0,0.276075,0.200000,0.987719,0.987530,0.972205
Ours (Atlas+AnatDist)__seed486__fold4,2,1,0.283008,0.200000,0.992861,0.993925,0.991710
Ours (Atlas+AnatDist)__seed486__fold4,1,0,0.265480,0.200000,0.973297,0.972621,0.946357
Ours (Atlas+AnatDist)__seed486__fold4,1,1,0.245596,0.200000,0.970306,0.970379,0.950072
Ours (Atlas+AnatDist)__seed486__fold4,1,0,0.279079,0.200000,0.987893,0.987762,0.975657
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.259851,0.000000,0.986149,0.986619,0.969191
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.261864,0.000000,0.988196,0.989178,0.977211
Ours (Atlas+AnatDist)__seed597__fold0,1,0,0.269887,0.200000,0.986256,0.988119,0.986328
Ours (Atlas+AnatDist)__seed597__fold0,1,0,0.271274,0.200000,0.988134,0.989711,0.982064
Ours (Atlas+AnatDist)__seed597__fold0,1,0,0.286364,0.400000,0.990318,0.992507,0.996868
Ours (Atlas+AnatDist)__seed597__fold0,1,2,0.279234,0.200000,0.991496,0.993477,0.996945
Ours (Atlas+AnatDist)__seed597__fold0,0,1,0.251425,0.000000,0.989454,0.990063,0.979176
Ours (Atlas+AnatDist)__seed597__fold0,2,2,0.276350,0.200000,0.992024,0.993959,0.995678
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.268010,0.200000,0.988204,0.989820,0.984379
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.261236,0.200000,0.969991,0.971605,0.971223
Ours (Atlas+AnatDist)__seed597__fold0,2,1,0.278633,0.200000,0.987386,0.989710,0.997742
Ours (Atlas+AnatDist)__seed597__fold0,1,0,0.272695,0.200000,0.990783,0.992546,0.989330
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.270878,0.200000,0.983505,0.985344,0.981126
Ours (Atlas+AnatDist)__seed597__fold0,1,0,0.275136,0.200000,0.984520,0.986156,0.978362
Ours (Atlas+AnatDist)__seed597__fold0,1,0,0.265941,0.200000,0.983317,0.984558,0.978815
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.277644,0.400000,0.990222,0.992105,0.991500
Ours (Atlas+AnatDist)__seed597__fold0,1,0,0.261389,0.200000,0.980584,0.981018,0.959888
Ours (Atlas+AnatDist)__seed597__fold0,2,2,0.286840,0.200000,0.989702,0.991329,0.995070
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.257134,0.200000,0.982442,0.982819,0.965504
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.262435,0.000000,0.979083,0.979853,0.963943
Ours (Atlas+AnatDist)__seed597__fold0,0,2,0.283272,0.200000,0.990870,0.992927,0.997945
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.266061,0.200000,0.984133,0.985902,0.979102
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.259843,0.000000,0.983095,0.983920,0.971695
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.253967,0.000000,0.992330,0.992866,0.978405
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.263471,0.200000,0.987663,0.988942,0.981570
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.270116,0.000000,0.987771,0.989936,0.989812
Ours (Atlas+AnatDist)__seed597__fold0,1,2,0.282681,0.200000,0.989505,0.991645,0.998198
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.252596,0.000000,0.984379,0.984759,0.969543
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.274033,0.000000,0.992649,0.994438,0.992771
Ours (Atlas+AnatDist)__seed597__fold0,0,1,0.263821,0.000000,0.987768,0.988985,0.982077
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.258424,0.000000,0.982538,0.983003,0.964364
Ours (Atlas+AnatDist)__seed597__fold0,0,2,0.277019,0.200000,0.992430,0.994290,0.996330
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.267320,0.200000,0.989121,0.990629,0.990228
Ours (Atlas+AnatDist)__seed597__fold0,2,1,0.271224,0.200000,0.975576,0.977919,0.987994
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.274056,0.400000,0.985972,0.987391,0.978576
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.256562,0.000000,0.991045,0.991667,0.978071
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.283249,0.400000,0.988112,0.990057,0.994984
Ours (Atlas+AnatDist)__seed597__fold0,1,0,0.268479,0.200000,0.988395,0.989785,0.981372
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.269841,0.000000,0.993144,0.994079,0.984663
Ours (Atlas+AnatDist)__seed597__fold0,1,2,0.285379,0.200000,0.992249,0.994185,0.996560
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.292073,0.400000,0.983001,0.984261,0.984647
Ours (Atlas+AnatDist)__seed597__fold0,0,0,0.263262,0.000000,0.987629,0.989063,0.978795
Ours (Atlas+AnatDist)__seed597__fold0,2,2,0.280763,0.000000,0.992167,0.994067,0.997034
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.249794,0.000000,0.985940,0.985720,0.960776
Ours (Atlas+AnatDist)__seed597__fold0,2,0,0.256893,0.000000,0.980010,0.980595,0.963227
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.259748,0.000000,0.986665,0.987530,0.975752
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.276932,0.200000,0.991189,0.993170,0.996084
Ours (Atlas+AnatDist)__seed597__fold0,1,0,0.259834,0.000000,0.986308,0.987152,0.976583
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.263832,0.000000,0.992251,0.993571,0.985742
Ours (Atlas+AnatDist)__seed597__fold0,1,1,0.260345,0.000000,0.980747,0.981750,0.972585
Ours (Atlas+AnatDist)__seed597__fold1,0,0,0.315826,0.400000,0.964255,0.966435,0.979270
Ours (Atlas+AnatDist)__seed597__fold1,0,0,0.290629,0.400000,0.979742,0.981815,0.988337
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.295169,0.400000,0.962095,0.965343,0.975656
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.285286,0.400000,0.967537,0.970486,0.977037
Ours (Atlas+AnatDist)__seed597__fold1,1,2,0.304639,0.400000,0.911413,0.913948,0.936495
Ours (Atlas+AnatDist)__seed597__fold1,1,0,0.291299,0.600000,0.979077,0.981209,0.989718
Ours (Atlas+AnatDist)__seed597__fold1,0,0,0.289554,0.600000,0.982725,0.984689,0.990487
Ours (Atlas+AnatDist)__seed597__fold1,2,2,0.288543,0.400000,0.958074,0.960908,0.965523
Ours (Atlas+AnatDist)__seed597__fold1,0,0,0.302906,0.600000,0.968919,0.971712,0.986859
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.287585,0.400000,0.973270,0.975213,0.985346
Ours (Atlas+AnatDist)__seed597__fold1,2,0,0.327466,0.600000,0.956727,0.958873,0.974850
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.263209,0.000000,0.990459,0.991331,0.987294
Ours (Atlas+AnatDist)__seed597__fold1,0,2,0.283321,0.400000,0.967560,0.969716,0.980425
Ours (Atlas+AnatDist)__seed597__fold1,1,1,0.267145,0.200000,0.991777,0.992823,0.983930
